Activity_ID,date,date_iso,label,team_name,athlete_id,athlete_name,activity_name,period_id,period_name,content_type,start_time,end_time,field_time,total_duration,total_distance,meterage_per_minute,total_player_load,peak_player_load,player_load_per_minute,max_vel,max_effort_deceleration,deceleration_per_minute,velocity_band1_total_distance,velocity_band2_total_distance,velocity_band3_total_distance,velocity_band4_total_distance,velocity_band5_total_distance,acceleration_band1_total_effort_count,acceleration_band2_total_effort_count,acceleration_band3_total_effort_count,acceleration_band4_total_effort_count,acceleration_band5_total_effort_count,acceleration_band1_total_distance,acceleration_band2_total_distance,acceleration_band3_total_distance,acceleration_band4_total_distance,acceleration_band5_total_distance,deceleration_band1_total_effort_count,deceleration_band2_total_effort_count,deceleration_band3_total_effort_count,deceleration_band4_total_effort_count,deceleration_band5_total_effort_count,deceleration_band1_total_distance,deceleration_band2_total_distance,deceleration_band3_total_distance,deceleration_band4_total_distance,deceleration_band5_total_distance,metabolic_power_band1_total_distance,metabolic_power_band2_total_distance,metabolic_power_band3_total_distance,metabolic_power_band4_total_distance,metabolic_power_band5_total_distance
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,8e6dd9d6-6a86-5dc0-b865-7b4fcc1a163b,Bakery Jatta,Main Load MD-3,4c7d12f1-255a-5477-9cd9-e7a70e29f000,Beschleunigungsläufe,athletic,1755776309.51,1755777155.73,846.22,846.22,1644.73,116.62,148.94,7.09,10.56,29.77,-5.587,0.567,639.84,709.45,121.98,134.65,38.81,2,2,4,0,2,1.6,2.4,6.4,0.0,4.8,1,4,0,1,2,0.7,4.4,0.0,1.9,4.6,546.32,766.85,40.64,247.09,43.82
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,1b93371d-65bb-538f-95b6-5487d58fa88b,Daniel Elfadli,Main Load MD-3,4c7d12f1-255a-5477-9cd9-e7a70e29f000,Beschleunigungsläufe,athletic,1755776309.51,1755777155.73,846.22,846.22,1883.74,133.56,195.37,7.09,13.85,30.14,-5.587,1.064,732.82,812.55,139.71,154.22,44.45,1,2,9,1,1,0.8,2.4,14.4,2.0,2.4,2,6,3,2,2,1.4,6.6,4.5,3.8,4.6,689.81,859.7,13.3,185.18,135.74
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,ac324a11-03a0-545a-b72d-dd1fafda2231,Daniel Heuer Fernandes,Main Load MD-3,4c7d12f1-255a-5477-9cd9-e7a70e29f000,Beschleunigungsläufe,athletic,1755776309.51,1755777155.73,846.22,846.22,1943.14,137.78,207.89,7.09,14.74,30.24,-5.587,0.496,755.93,838.17,144.11,159.08,45.85,7,2,1,4,6,5.6,2.4,1.6,8.0,14.4,0,2,1,2,2,0.0,2.2,1.5,3.8,4.6,603.84,1017.37,172.44,147.61,1.88
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,cf2dfcfd-a650-5e79-a319-d89d6914d89a,Emir Sahiti,Main Load MD-3,4c7d12f1-255a-5477-9cd9-e7a70e29f000,Beschleunigungsläufe,athletic,1755776309.51,1755777155.73,846.22,846.22,1985.87,140.8,217.13,7.09,15.4,30.3,-5.587,1.134,772.55,856.6,147.28,162.58,46.86,5,2,2,3,2,4.0,2.4,3.2,6.0,4.8,5,2,3,5,1,3.5,2.2,4.5,9.5,2.3,581.84,922.24,47.47,397.2,37.12
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,8f6ccf12-fd6b-5c26-8ff2-04965141ea7e,Fabio Amado Uri Baldé,Main Load MD-3,4c7d12f1-255a-5477-9cd9-e7a70e29f000,Beschleunigungsläufe,athletic,1755776309.51,1755777155.73,846.22,846.22,1775.36,125.88,173.54,7.09,12.3,29.97,-5.587,1.702,690.66,765.8,131.67,145.35,41.89,2,2,4,2,1,1.6,2.4,6.4,4.0,2.4,5,6,3,4,6,3.5,6.6,4.5,7.6,13.8,752.38,870.0,103.52,27.03,22.43
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,2f3ec6e8-8ce7-5595-929b-163b72394d2f,Fábio Daniel Ferreira Vieira,Main Load MD-3,4c7d12f1-255a-5477-9cd9-e7a70e29f000,Beschleunigungsläufe,athletic,1755776309.51,1755777155.73,846.22,846.22,1678.87,119.04,155.19,7.09,11.0,29.82,-5.587,1.205,653.12,724.18,124.51,137.45,39.61,1,4,1,1,3,0.8,4.8,1.6,2.0,7.2,4,1,5,5,2,2.8,1.1,7.5,9.5,4.6,481.91,886.75,83.73,167.19,59.29
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,a294c09f-5493-5391-8768-b73f08ffa947,Giorgi Gocholeishvili,Main Load MD-3,4c7d12f1-255a-5477-9cd9-e7a70e29f000,Beschleunigungsläufe,athletic,1755776309.51,1755777155.73,846.22,846.22,1852.94,131.38,189.03,7.09,13.4,30.1,-5.587,0.922,720.84,799.26,137.42,151.7,43.72,4,2,1,4,1,3.2,2.4,1.6,8.0,2.4,1,4,4,2,2,0.7,4.4,6.0,3.8,4.6,968.69,756.66,62.77,19.71,45.11
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,95ae1904-86c3-52a5-8f2e-d53bbd32162a,Aboubaka Soumahoro,Main Load MD-3,a06fffc0-5978-5d18-a883-1137ea494dee,Rondo 2,rondo,1755777155.73,1755778001.95,846.22,846.22,1759.13,124.73,170.38,6.91,12.08,26.95,-5.587,1.489,483.3,925.21,268.61,34.17,47.85,3,6,1,1,1,2.4,7.2,1.6,2.0,2.4,4,6,1,9,1,2.8,6.6,1.5,17.1,2.3,272.25,1036.26,411.01,14.21,25.4
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,fc2486f8-7e33-5f3e-abd8-e4c94c90d416,Albert-Mboyo Sambi Lokonga,Main Load MD-3,a06fffc0-5978-5d18-a883-1137ea494dee,Rondo 2,rondo,1755777155.73,1755778001.95,846.22,846.22,1960.92,139.04,211.71,6.91,15.01,27.24,-5.587,1.773,538.74,1031.34,299.42,38.09,53.34,2,2,2,1,0,1.6,2.4,3.2,2.0,0.0,4,4,5,8,4,2.8,4.4,7.5,15.2,9.2,812.28,673.66,220.91,123.77,130.31
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,55b9d027-e3db-51ee-8cd4-17064f8ba15f,Alexander Rössing-Lelesiit,Main Load MD-3,a06fffc0-5978-5d18-a883-1137ea494dee,Rondo 2,rondo,1755777155.73,1755778001.95,846.22,846.22,1805.57,128.02,179.49,6.91,12.73,27.02,-5.587,1.276,496.05,949.63,275.7,35.07,49.11,5,2,3,3,0,4.0,2.4,4.8,6.0,0.0,4,7,2,2,3,2.8,7.7,3.0,3.8,6.9,604.34,688.15,439.54,0.69,72.84
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,8e6dd9d6-6a86-5dc0-b865-7b4fcc1a163b,Bakery Jatta,Main Load MD-3,a06fffc0-5978-5d18-a883-1137ea494dee,Rondo 2,rondo,1755777155.73,1755778001.95,846.22,846.22,1860.8,131.94,190.64,6.91,13.52,27.1,-5.587,0.993,511.23,978.67,284.14,36.14,50.62,2,2,3,1,1,1.6,2.4,4.8,2.0,2.4,1,5,4,4,0,0.7,5.5,6.0,7.6,0.0,234.19,1018.26,338.21,152.6,117.54
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,1b93371d-65bb-538f-95b6-5487d58fa88b,Daniel Elfadli,Main Load MD-3,a06fffc0-5978-5d18-a883-1137ea494dee,Rondo 2,rondo,1755777155.73,1755778001.95,846.22,846.22,1880.38,133.33,194.67,6.91,13.8,27.12,-5.587,0.993,516.61,988.97,287.13,36.52,51.15,0,3,2,1,0,0.0,3.6,3.2,2.0,0.0,3,3,2,3,3,2.1,3.3,3.0,5.7,6.9,558.36,850.05,343.02,66.51,62.44
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,ac324a11-03a0-545a-b72d-dd1fafda2231,Daniel Heuer Fernandes,Main Load MD-3,a06fffc0-5978-5d18-a883-1137ea494dee,Rondo 2,rondo,1755777155.73,1755778001.95,846.22,846.22,1665.07,118.06,152.65,6.91,10.82,26.82,-5.587,1.347,457.45,875.73,254.25,32.34,45.29,1,3,4,1,2,0.8,3.6,6.4,2.0,4.8,6,3,4,4,2,4.2,3.3,6.0,7.6,4.6,614.95,811.29,221.79,9.88,7.15
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,cf2dfcfd-a650-5e79-a319-d89d6914d89a,Emir Sahiti,Main Load MD-3,a06fffc0-5978-5d18-a883-1137ea494dee,Rondo 2,rondo,1755777155.73,1755778001.95,846.22,846.22,1736.3,123.11,165.98,6.91,11.77,26.92,-5.587,0.922,477.02,913.2,265.13,33.72,47.23,1,1,3,1,0,0.8,1.2,4.8,2.0,0.0,2,6,2,1,2,1.4,6.6,3.0,1.9,4.6,417.43,947.81,351.35,12.47,7.26
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,8f6ccf12-fd6b-5c26-8ff2-04965141ea7e,Fabio Amado Uri Baldé,Main Load MD-3,a06fffc0-5978-5d18-a883-1137ea494dee,Rondo 2,rondo,1755777155.73,1755778001.95,846.22,846.22,1834.7,130.09,185.33,6.91,13.14,27.06,-5.587,1.205,504.06,964.95,280.15,35.64,49.91,1,3,6,3,2,0.8,3.6,9.6,6.0,4.8,2,2,1,3,9,1.4,2.2,1.5,5.7,20.7,563.07,781.24,437.66,7.28,45.45
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,2f3ec6e8-8ce7-5595-929b-163b72394d2f,Fábio Daniel Ferreira Vieira,Main Load MD-3,a06fffc0-5978-5d18-a883-1137ea494dee,Rondo 2,rondo,1755777155.73,1755778001.95,846.22,846.22,2087.9,148.04,232.71,6.91,16.5,27.42,-5.587,0.78,573.62,1098.12,318.81,40.55,56.79,1,3,2,0,2,0.8,3.6,3.2,0.0,4.8,3,3,4,1,0,2.1,3.3,6.0,1.9,0.0,349.7,1207.25,421.5,18.48,90.97
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,a294c09f-5493-5391-8768-b73f08ffa947,Giorgi Gocholeishvili,Main Load MD-3,a06fffc0-5978-5d18-a883-1137ea494dee,Rondo 2,rondo,1755777155.73,1755778001.95,846.22,846.22,1906.57,135.18,200.14,6.91,14.19,27.16,-5.587,1.134,523.8,1002.75,291.13,37.03,51.86,3,4,3,0,1,2.4,4.8,4.8,0.0,2.4,2,3,6,3,2,1.4,3.3,9.0,5.7,4.6,494.42,939.06,398.64,9.21,65.24
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,95ae1904-86c3-52a5-8f2e-d53bbd32162a,Aboubaka Soumahoro,Main Load MD-3,07babe75-8eee-5ed0-91b1-32f8549d2c45,Übungsform Spielverlagerung,tactical,1755778001.95,1755778890.49,888.53,888.53,1827.68,123.42,183.92,6.74,12.42,27.65,-5.485,0.878,562.92,1029.87,105.34,80.64,48.91,1,3,3,1,2,0.8,3.6,4.8,2.0,4.8,3,2,3,5,0,2.1,2.2,4.5,9.5,0.0,861.76,863.45,37.12,15.52,49.83
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,fc2486f8-7e33-5f3e-abd8-e4c94c90d416,Albert-Mboyo Sambi Lokonga,Main Load MD-3,07babe75-8eee-5ed0-91b1-32f8549d2c45,Übungsform Spielverlagerung,tactical,1755778001.95,1755778890.49,888.53,888.53,1906.3,128.73,200.08,6.74,13.51,27.76,-5.485,0.878,587.13,1074.17,109.87,84.11,51.02,3,0,0,2,0,2.4,0.0,0.0,4.0,0.0,3,2,1,2,5,2.1,2.2,1.5,3.8,11.5,547.32,870.53,382.33,92.25,13.87
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,55b9d027-e3db-51ee-8cd4-17064f8ba15f,Alexander Rössing-Lelesiit,Main Load MD-3,07babe75-8eee-5ed0-91b1-32f8549d2c45,Übungsform Spielverlagerung,tactical,1755778001.95,1755778890.49,888.53,888.53,1955.47,132.05,210.53,6.74,14.22,27.83,-5.485,1.08,602.28,1101.88,112.7,86.28,52.33,1,3,1,0,1,0.8,3.6,1.6,0.0,2.4,4,2,2,4,4,2.8,2.2,3.0,7.6,9.2,561.38,1061.75,280.99,36.94,14.42
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,8e6dd9d6-6a86-5dc0-b865-7b4fcc1a163b,Bakery Jatta,Main Load MD-3,07babe75-8eee-5ed0-91b1-32f8549d2c45,Übungsform Spielverlagerung,tactical,1755778001.95,1755778890.49,888.53,888.53,1828.3,123.46,184.04,6.74,12.43,27.65,-5.485,0.878,563.11,1030.22,105.37,80.67,48.93,0,4,2,2,0,0.0,4.8,3.2,4.0,0.0,6,1,4,2,0,4.2,1.1,6.0,3.8,0.0,844.92,892.82,58.53,12.48,19.55
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,1b93371d-65bb-538f-95b6-5487d58fa88b,Daniel Elfadli,Main Load MD-3,07babe75-8eee-5ed0-91b1-32f8549d2c45,Übungsform Spielverlagerung,tactical,1755778001.95,1755778890.49,888.53,888.53,1843.72,124.5,187.16,6.74,12.64,27.67,-5.485,1.148,567.86,1038.91,106.26,81.35,49.34,0,2,2,3,1,0.0,2.4,3.2,6.0,2.4,3,4,2,6,2,2.1,4.4,3.0,11.4,4.6,387.14,1282.2,47.93,81.71,44.75
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,ac324a11-03a0-545a-b72d-dd1fafda2231,Daniel Heuer Fernandes,Main Load MD-3,07babe75-8eee-5ed0-91b1-32f8549d2c45,Übungsform Spielverlagerung,tactical,1755778001.95,1755778890.49,888.53,888.53,1891.44,127.72,196.97,6.74,13.3,27.74,-5.485,0.878,582.56,1065.8,109.01,83.45,50.62,1,2,1,4,0,0.8,2.4,1.6,8.0,0.0,2,1,2,6,2,1.4,1.1,3.0,11.4,4.6,396.8,1198.08,248.25,37.32,10.99
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,cf2dfcfd-a650-5e79-a319-d89d6914d89a,Emir Sahiti,Main Load MD-3,07babe75-8eee-5ed0-91b1-32f8549d2c45,Übungsform Spielverlagerung,tactical,1755778001.95,1755778890.49,888.53,888.53,1972.52,133.2,214.22,6.74,14.47,27.86,-5.485,0.743,607.53,1111.48,113.68,87.03,52.79,3,2,4,0,2,2.4,2.4,6.4,0.0,4.8,1,2,3,3,2,0.7,2.2,4.5,5.7,4.6,502.66,1354.91,111.09,0.78,3.08
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,8f6ccf12-fd6b-5c26-8ff2-04965141ea7e,Fabio Amado Uri Baldé,Main Load MD-3,07babe75-8eee-5ed0-91b1-32f8549d2c45,Übungsform Spielverlagerung,tactical,1755778001.95,1755778890.49,888.53,888.53,1632.66,110.25,146.76,6.74,9.91,27.37,-5.485,0.54,502.85,919.98,94.1,72.04,43.69,0,3,1,1,1,0.0,3.6,1.6,2.0,2.4,1,2,2,2,1,0.7,2.2,3.0,3.8,2.3,532.17,728.79,215.65,131.23,24.83
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,2f3ec6e8-8ce7-5595-929b-163b72394d2f,Fábio Daniel Ferreira Vieira,Main Load MD-3,07babe75-8eee-5ed0-91b1-32f8549d2c45,Übungsform Spielverlagerung,tactical,1755778001.95,1755778890.49,888.53,888.53,1829.93,123.57,184.37,6.74,12.45,27.65,-5.485,1.215,563.61,1031.14,105.47,80.74,48.97,1,5,1,1,1,0.8,6.0,1.6,2.0,2.4,1,7,7,2,1,0.7,7.7,10.5,3.8,2.3,583.83,900.85,115.96,206.09,23.2
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,a294c09f-5493-5391-8768-b73f08ffa947,Giorgi Gocholeishvili,Main Load MD-3,07babe75-8eee-5ed0-91b1-32f8549d2c45,Übungsform Spielverlagerung,tactical,1755778001.95,1755778890.49,888.53,888.53,1782.49,120.37,174.93,6.74,11.81,27.59,-5.485,1.08,549.0,1004.41,102.73,78.65,47.7,1,3,4,4,1,0.8,3.6,6.4,8.0,2.4,3,2,4,6,1,2.1,2.2,6.0,11.4,2.3,573.22,952.49,102.31,94.03,60.44
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,95ae1904-86c3-52a5-8f2e-d53bbd32162a,Aboubaka Soumahoro,Main Load MD-3,f730db87-5ed9-5085-a796-f321aa45b636,Spiel 9v9,game,1755778890.49,1755779736.71,846.22,846.22,2155.51,152.83,222.44,7.8,15.77,30.13,-6.095,1.205,654.61,869.46,538.06,73.21,20.17,2,5,7,2,2,1.6,6.0,11.2,4.0,4.8,3,4,4,3,3,2.1,4.4,6.0,5.7,6.9,454.59,1053.39,605.04,19.28,23.21
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,fc2486f8-7e33-5f3e-abd8-e4c94c90d416,Albert-Mboyo Sambi Lokonga,Main Load MD-3,f730db87-5ed9-5085-a796-f321aa45b636,Spiel 9v9,game,1755778890.49,1755779736.71,846.22,846.22,2180.62,154.61,227.66,7.8,16.14,30.16,-6.095,0.709,662.24,879.58,544.33,74.06,20.4,1,3,3,6,1,0.8,3.6,4.8,12.0,2.4,0,2,4,2,2,0.0,2.2,6.0,3.8,4.6,404.03,778.67,721.35,130.72,145.85
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,55b9d027-e3db-51ee-8cd4-17064f8ba15f,Alexander Rössing-Lelesiit,Main Load MD-3,f730db87-5ed9-5085-a796-f321aa45b636,Spiel 9v9,game,1755778890.49,1755779736.71,846.22,846.22,2157.92,153.0,222.94,7.8,15.81,30.13,-6.095,1.276,655.34,870.43,538.67,73.29,20.19,4,1,5,1,6,3.2,1.2,8.0,2.0,14.4,4,2,2,7,3,2.8,2.2,3.0,13.3,6.9,570.12,845.48,673.48,46.63,22.21
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,8e6dd9d6-6a86-5dc0-b865-7b4fcc1a163b,Bakery Jatta,Main Load MD-3,f730db87-5ed9-5085-a796-f321aa45b636,Spiel 9v9,game,1755778890.49,1755779736.71,846.22,846.22,2012.12,142.67,193.83,7.8,13.74,29.93,-6.095,2.269,611.07,811.62,502.27,68.34,18.83,1,7,8,3,7,0.8,8.4,12.8,6.0,16.8,2,14,3,7,6,1.4,15.4,4.5,13.3,13.8,335.19,846.88,576.96,193.93,59.16
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,1b93371d-65bb-538f-95b6-5487d58fa88b,Daniel Elfadli,Main Load MD-3,f730db87-5ed9-5085-a796-f321aa45b636,Spiel 9v9,game,1755778890.49,1755779736.71,846.22,846.22,2280.68,161.71,232.71,7.8,16.5,30.3,-6.095,1.276,692.63,919.94,569.31,77.46,21.34,2,5,4,3,1,1.6,6.0,6.4,6.0,2.4,6,2,3,3,4,4.2,2.2,4.5,5.7,9.2,518.29,744.94,932.07,79.01,6.36
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,ac324a11-03a0-545a-b72d-dd1fafda2231,Daniel Heuer Fernandes,Main Load MD-3,f730db87-5ed9-5085-a796-f321aa45b636,Spiel 9v9,game,1755778890.49,1755779736.71,846.22,846.22,2245.75,159.23,232.71,7.8,16.5,30.25,-6.095,0.922,682.02,905.86,560.59,76.27,21.01,3,2,3,2,4,2.4,2.4,4.8,4.0,9.6,1,1,4,3,4,0.7,1.1,6.0,5.7,9.2,500.19,950.82,753.52,33.55,7.68
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,cf2dfcfd-a650-5e79-a319-d89d6914d89a,Emir Sahiti,Main Load MD-3,f730db87-5ed9-5085-a796-f321aa45b636,Spiel 9v9,game,1755778890.49,1755779736.71,846.22,846.22,1932.42,137.02,178.78,7.8,12.68,29.83,-6.095,1.702,586.86,779.47,482.38,65.63,18.08,1,6,4,9,5,0.8,7.2,6.4,18.0,12.0,2,8,2,9,3,1.4,8.8,3.0,17.1,6.9,560.47,560.26,748.77,49.03,13.89
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,8f6ccf12-fd6b-5c26-8ff2-04965141ea7e,Fabio Amado Uri Baldé,Main Load MD-3,f730db87-5ed9-5085-a796-f321aa45b636,Spiel 9v9,game,1755778890.49,1755779736.71,846.22,846.22,1835.78,130.16,161.35,7.8,11.44,29.7,-6.095,1.773,557.51,740.49,458.25,62.35,17.18,5,1,1,3,1,4.0,1.2,1.6,6.0,2.4,2,8,7,2,6,1.4,8.8,10.5,3.8,13.8,302.46,970.13,488.12,33.63,41.45
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,2f3ec6e8-8ce7-5595-929b-163b72394d2f,Fábio Daniel Ferreira Vieira,Main Load MD-3,f730db87-5ed9-5085-a796-f321aa45b636,Spiel 9v9,game,1755778890.49,1755779736.71,846.22,846.22,2140.19,151.75,219.29,7.8,15.55,30.11,-6.095,1.347,649.96,863.27,534.24,72.69,20.03,2,3,4,6,3,1.6,3.6,6.4,12.0,7.2,1,2,7,4,5,0.7,2.2,10.5,7.6,11.5,405.73,698.16,650.58,369.84,15.87
14289973-cc4c-56d0-b36d-9648d17f25e9,21/08/2025,2025-08-21,MD-3,Hamburger SV,a294c09f-5493-5391-8768-b73f08ffa947,Giorgi Gocholeishvili,Main Load MD-3,f730db87-5ed9-5085-a796-f321aa45b636,Spiel 9v9,game,1755778890.49,1755779736.71,846.22,846.22,2480.35,175.87,232.71,7.8,16.5,30.57,-6.095,1.489,753.27,1000.49,619.15,84.24,23.21,1,3,3,2,4,0.8,3.6,4.8,4.0,9.6,5,2,6,6,2,3.5,2.2,9.0,11.4,4.6,1105.08,466.98,841.06,26.24,40.99
e6cab9d6-24e9-5cdb-a1ec-b03dc98e79fe,22/08/2025,2025-08-22,MD-2,Hamburger SV,95ae1904-86c3-52a5-8f2e-d53bbd32162a,Aboubaka Soumahoro,Training MD-2,451262f7-4ab3-55cd-8926-5b8815b9520e,Aktivierung 3,activation,1755862178.68,1755863078.1,899.42,899.42,1246.19,83.13,121.91,6.2,8.13,25.48,-5.181,0.4,689.54,480.04,30.65,20.95,25.01,2,4,4,2,1,1.6,4.8,6.4,4.0,2.4,3,1,1,1,0,2.1,1.1,1.5,1.9,0.0,688.18,484.19,7.06,38.36,28.39
e6cab9d6-24e9-5cdb-a1ec-b03dc98e79fe,22/08/2025,2025-08-22,MD-2,Hamburger SV,fc2486f8-7e33-5f3e-abd8-e4c94c90d416,Albert-Mboyo Sambi Lokonga,Training MD-2,451262f7-4ab3-55cd-8926-5b8815b9520e,Aktivierung 3,activation,1755862178.68,1755863078.1,899.42,899.42,1302.11,86.86,133.09,6.2,8.88,25.59,-5.181,0.6,720.49,501.58,32.02,21.89,26.13,0,4,2,1,1,0.0,4.8,3.2,2.0,2.4,4,4,1,0,0,2.8,4.4,1.5,0.0,0.0,786.02,404.18,17.05,94.52,0.34
e6cab9d6-24e9-5cdb-a1ec-b03dc98e79fe,22/08/2025,2025-08-22,MD-2,Hamburger SV,55b9d027-e3db-51ee-8cd4-17064f8ba15f,Alexander Rössing-Lelesiit,Training MD-2,451262f7-4ab3-55cd-8926-5b8815b9520e,Aktivierung 3,activation,1755862178.68,1755863078.1,899.42,899.42,1393.57,92.96,152.45,6.2,10.17,25.76,-5.181,1.067,771.09,536.81,34.27,23.43,27.97,1,2,0,2,1,0.8,2.4,0.0,4.0,2.4,4,1,1,4,6,2.8,1.1,1.5,7.6,13.8,831.42,487.12,38.53,12.77,23.72
e6cab9d6-24e9-5cdb-a1ec-b03dc98e79fe,22/08/2025,2025-08-22,MD-2,Hamburger SV,8e6dd9d6-6a86-5dc0-b865-7b4fcc1a163b,Bakery Jatta,Training MD-2,451262f7-4ab3-55cd-8926-5b8815b9520e,Aktivierung 3,activation,1755862178.68,1755863078.1,899.42,899.42,1233.49,82.29,119.43,6.2,7.97,25.46,-5.181,0.6,682.52,475.14,30.33,20.74,24.75,1,1,1,1,1,0.8,1.2,1.6,2.0,2.4,2,2,1,3,1,1.4,2.2,1.5,5.7,2.3,735.21,394.49,55.49,34.47,13.83
e6cab9d6-24e9-5cdb-a1ec-b03dc98e79fe,22/08/2025,2025-08-22,MD-2,Hamburger SV,1b93371d-65bb-538f-95b6-5487d58fa88b,Daniel Elfadli,Training MD-2,451262f7-4ab3-55cd-8926-5b8815b9520e,Aktivierung 3,activation,1755862178.68,1755863078.1,899.42,899.42,1241.72,82.84,121.03,6.2,8.07,25.47,-5.181,0.467,687.07,478.31,30.54,20.88,24.92,1,1,4,1,1,0.8,1.2,6.4,2.0,2.4,2,2,2,1,0,1.4,2.2,3.0,1.9,0.0,630.35,547.22,9.73,0.29,54.14
e6cab9d6-24e9-5cdb-a1ec-b03dc98e79fe,22/08/2025,2025-08-22,MD-2,Hamburger SV,ac324a11-03a0-545a-b72d-dd1fafda2231,Daniel Heuer Fernandes,Training MD-2,451262f7-4ab3-55cd-8926-5b8815b9520e,Aktivierung 3,activation,1755862178.68,1755863078.1,899.42,899.42,1220.04,81.39,116.84,6.2,7.79,25.43,-5.181,0.801,675.08,469.96,30.0,20.51,24.48,1,1,2,1,0,0.8,1.2,3.2,2.0,0.0,2,6,1,1,2,1.4,6.6,1.5,1.9,4.6,675.76,511.64,28.14,1.99,2.51
e6cab9d6-24e9-5cdb-a1ec-b03dc98e79fe,22/08/2025,2025-08-22,MD-2,Hamburger SV,cf2dfcfd-a650-5e79-a319-d89d6914d89a,Emir Sahiti,Training MD-2,451262f7-4ab3-55cd-8926-5b8815b9520e,Aktivierung 3,activation,1755862178.68,1755863078.1,899.42,899.42,1382.39,92.22,150.01,6.2,10.01,25.74,-5.181,0.6,764.91,532.5,34.0,23.24,27.74,1,2,2,1,0,0.8,2.4,3.2,2.0,0.0,1,2,4,1,1,0.7,2.2,6.0,1.9,2.3,685.22,597.2,18.07,67.23,14.65
